run_id,episode,reward,epsilon,alpha,gamma
c35f1a72-de64-436f-bd0d-db8ede14549f,93,815,0.6242658676435396,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,94,797,0.6211445383053219,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,95,848,0.6180388156137953,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,96,902,0.6149486215357263,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,97,858,0.6118738784280476,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,98,648,0.6088145090359074,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,99,726,0.6057704364907278,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,100,862,0.6027415843082742,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,101,783,0.5997278763867329,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,102,869,0.5967292370047992,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,103,749,0.5937455908197752,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,104,932,0.5907768628656763,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,105,971,0.5878229785513479,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,106,752,0.5848838636585911,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,107,847,0.5819594443402982,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,108,831,0.5790496471185967,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,109,833,0.5761543988830038,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,110,877,0.5732736268885887,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,111,867,0.5704072587541458,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,112,797,0.567555222460375,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,113,714,0.5647174463480732,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,114,782,0.5618938591163328,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,115,872,0.5590843898207511,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,116,801,0.5562889678716474,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,117,750,0.5535075230322891,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,118,780,0.5507399854171277,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,119,958,0.547986285490042,0.1,0.95
