run_id,episode,reward,epsilon,alpha,gamma
e1510a9d-7f19-4599-8631-7a6773e68b8d,52,992,0.5870367819374844,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,53,832,0.5811664141181095,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,54,1064,0.5753547499769285,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,55,987,0.5696012024771592,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,56,906,0.5639051904523876,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,57,1160,0.5582661385478638,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,58,1032,0.5526834771623851,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,59,960,0.5471566423907612,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,60,922,0.5416850759668536,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,61,934,0.536268225207185,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,62,849,0.5309055429551132,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,63,947,0.525596487525562,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,64,1110,0.5203405226503064,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,65,1059,0.5151371174238033,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,66,1019,0.5099857462495653,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,67,965,0.5048858887870696,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,68,1141,0.4998370298991989,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,69,1172,0.49483865960020695,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,70,1114,0.4898902730042049,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,71,1115,0.48499137027416284,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,72,1041,0.4801414565714212,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,73,1052,0.475340042005707,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,74,1156,0.47058664158564995,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,75,1121,0.4658807751697934,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,76,1164,0.4612219674180955,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,77,1127,0.45660974774391455,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,78,1163,0.4520436502664754,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,79,1134,0.44752321376381066,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,80,1007,0.44304798162617254,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,81,1071,0.4386175018099108,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,82,994,0.4342313267918117,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,83,938,0.4298890135238936,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,84,1025,0.42559012338865465,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,85,1025,0.4213342221547681,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,86,955,0.41712087993322045,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,87,1057,0.41294967113388825,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,88,1222,0.40882017442254937,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,89,1099,0.4047319726783239,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,90,1152,0.40068465295154065,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,91,1090,0.39667780642202527,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,92,1175,0.392711028357805,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,93,1051,0.38878391807422696,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,94,1230,0.3848960788934847,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,95,1266,0.38104711810454983,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,96,1224,0.37723664692350434,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,97,1122,0.37346428045426927,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,98,1342,0.36972963764972655,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,99,1140,0.36603234127322926,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,100,1126,0.36237201786049694,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,101,1117,0.358748297681892,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,102,1207,0.35516081470507305,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,103,1255,0.3516092065580223,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,104,1227,0.34809311449244207,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,105,1156,0.34461218334751764,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,106,1157,0.34116606151404244,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,107,1200,0.337754400898902,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,108,1100,0.334376856889913,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,109,1186,0.33103308832101386,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,110,926,0.3277227574378037,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,111,1270,0.3244455298634257,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,112,1157,0.3212010745647914,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,113,1214,0.3179890638191435,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,114,1230,0.31480917318095203,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,115,1334,0.3116610814491425,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,116,1094,0.30854447063465107,0.2,0.99
